Mã,Tên,Cấp,Mã TP,Tỉnh / Thành Phố
24976,Xã Tân Hội,Xã,68,Tỉnh Lâm Đồng
24985,Xã Ninh Gia,Xã,68,Tỉnh Lâm Đồng
24988,Xã Tà Năng,Xã,68,Tỉnh Lâm Đồng
24991,Xã Tà Hine,Xã,68,Tỉnh Lâm Đồng
25000,Xã Di Linh,Xã,68,Tỉnh Lâm Đồng
25007,Xã Đinh Trang Thượng,Xã,68,Tỉnh Lâm Đồng
25015,Xã Gia Hiệp,Xã,68,Tỉnh Lâm Đồng
25018,Xã Bảo Thuận,Xã,68,Tỉnh Lâm Đồng
25036,Xã Hòa Ninh,Xã,68,Tỉnh Lâm Đồng
25042,Xã Hòa Bắc,Xã,68,Tỉnh Lâm Đồng
25051,Xã Sơn Điền,Xã,68,Tỉnh Lâm Đồng
25054,Xã Bảo Lâm 1,Xã,68,Tỉnh Lâm Đồng
25057,Xã Bảo Lâm 5,Xã,68,Tỉnh Lâm Đồng
25063,Xã Bảo Lâm 4,Xã,68,Tỉnh Lâm Đồng
25084,Xã Bảo Lâm 2,Xã,68,Tỉnh Lâm Đồng
25093,Xã Bảo Lâm 3,Xã,68,Tỉnh Lâm Đồng
25099,Xã Đạ Huoai,Xã,68,Tỉnh Lâm Đồng
25105,Xã Đạ Huoai 2,Xã,68,Tỉnh Lâm Đồng
25114,Xã Đạ Huoai 3,Xã,68,Tỉnh Lâm Đồng
25126,Xã Đạ Tẻh,Xã,68,Tỉnh Lâm Đồng
25135,Xã Đạ Tẻh 3,Xã,68,Tỉnh Lâm Đồng
25138,Xã Đạ Tẻh 2,Xã,68,Tỉnh Lâm Đồng
25159,Xã Cát Tiên,Xã,68,Tỉnh Lâm Đồng
25162,Xã Cát Tiên 3,Xã,68,Tỉnh Lâm Đồng
25180,Xã Cát Tiên 2,Xã,68,Tỉnh Lâm Đồng
25195,Phường Bình Phước,Phường,75,Tỉnh Đồng Nai
25210,Phường Đồng Xoài,Phường,75,Tỉnh Đồng Nai
25217,Phường Phước Long,Phường,75,Tỉnh Đồng Nai
25220,Phường Phước Bình,Phường,75,Tỉnh Đồng Nai
25222,Xã Bù Gia Mập,Xã,75,Tỉnh Đồng Nai
25225,Xã Đăk Ơ,Xã,75,Tỉnh Đồng Nai
25231,Xã Đa Kia,Xã,75,Tỉnh Đồng Nai
25246,Xã Bình Tân,Xã,75,Tỉnh Đồng Nai
25252,Xã Phú Riềng,Xã,75,Tỉnh Đồng Nai
25255,Xã Long Hà,Xã,75,Tỉnh Đồng Nai
25261,Xã Phú Trung,Xã,75,Tỉnh Đồng Nai
25267,Xã Phú Nghĩa,Xã,75,Tỉnh Đồng Nai
25270,Xã Lộc Ninh,Xã,75,Tỉnh Đồng Nai
25279,Xã Lộc Tấn,Xã,75,Tỉnh Đồng Nai
25280,Xã Lộc Thạnh,Xã,75,Tỉnh Đồng Nai
25292,Xã Lộc Quang,Xã,75,Tỉnh Đồng Nai
25294,Xã Lộc Thành,Xã,75,Tỉnh Đồng Nai
25303,Xã Lộc Hưng,Xã,75,Tỉnh Đồng Nai
25308,Xã Thiện Hưng,Xã,75,Tỉnh Đồng Nai
25309,Xã Hưng Phước,Xã,75,Tỉnh Đồng Nai
25318,Xã Tân Tiến,Xã,75,Tỉnh Đồng Nai
25326,Phường Bình Long,Phường,75,Tỉnh Đồng Nai
25333,Phường An Lộc,Phường,75,Tỉnh Đồng Nai
25345,Xã Tân Hưng,Xã,75,Tỉnh Đồng Nai
25349,Xã Minh Đức,Xã,75,Tỉnh Đồng Nai
25351,Xã Tân Quan,Xã,75,Tỉnh Đồng Nai
25357,Xã Tân Khai,Xã,75,Tỉnh Đồng Nai
25363,Xã Đồng Phú,Xã,75,Tỉnh Đồng Nai
25378,Xã Tân Lợi,Xã,75,Tỉnh Đồng Nai
25387,Xã Thuận Lợi,Xã,75,Tỉnh Đồng Nai
25390,Xã Đồng Tâm,Xã,75,Tỉnh Đồng Nai
25396,Xã Bù Đăng,Xã,75,Tỉnh Đồng Nai
25399,Xã Đak Nhau,Xã,75,Tỉnh Đồng Nai
25402,Xã Thọ Sơn,Xã,75,Tỉnh Đồng Nai
25405,Xã Bom Bo,Xã,75,Tỉnh Đồng Nai
25417,Xã Nghĩa Trung,Xã,75,Tỉnh Đồng Nai
25420,Xã Phước Sơn,Xã,75,Tỉnh Đồng Nai
25432,Phường Chơn Thành,Phường,75,Tỉnh Đồng Nai
25441,Phường Minh Hưng,Phường,75,Tỉnh Đồng Nai
25450,Xã Nha Bích,Xã,75,Tỉnh Đồng Nai
25993,Phường Trảng Dài,Phường,75,Tỉnh Đồng Nai
26005,Phường Hố Nai,Phường,75,Tỉnh Đồng Nai
26017,Phường Tam Hiệp,Phường,75,Tỉnh Đồng Nai
26020,Phường Long Bình,Phường,75,Tỉnh Đồng Nai
26041,Phường Trấn Biên,Phường,75,Tỉnh Đồng Nai
26068,Phường Biên Hòa,Phường,75,Tỉnh Đồng Nai
26080,Phường Long Khánh,Phường,75,Tỉnh Đồng Nai
26089,Phường Bình Lộc,Phường,75,Tỉnh Đồng Nai
26098,Phường Bảo Vinh,Phường,75,Tỉnh Đồng Nai
26104,Phường Xuân Lập,Phường,75,Tỉnh Đồng Nai
26113,Phường Hàng Gòn,Phường,75,Tỉnh Đồng Nai
26116,Xã Tân Phú,Xã,75,Tỉnh Đồng Nai
26119,Xã Đak Lua,Xã,75,Tỉnh Đồng Nai
26122,Xã Nam Cát Tiên,Xã,75,Tỉnh Đồng Nai
26134,Xã Tà Lài,Xã,75,Tỉnh Đồng Nai
26158,Xã Phú Lâm,Xã,75,Tỉnh Đồng Nai
26170,Xã Trị An,Xã,75,Tỉnh Đồng Nai
26173,Xã Phú Lý,Xã,75,Tỉnh Đồng Nai
26179,Xã Tân An,Xã,75,Tỉnh Đồng Nai
26188,Phường Tân Triều,Phường,75,Tỉnh Đồng Nai
26206,Xã Định Quán,Xã,75,Tỉnh Đồng Nai
26209,Xã Thanh Sơn,Xã,75,Tỉnh Đồng Nai
26215,Xã Phú Vinh,Xã,75,Tỉnh Đồng Nai
26221,Xã Phú Hòa,Xã,75,Tỉnh Đồng Nai
26227,Xã La Ngà,Xã,75,Tỉnh Đồng Nai
26248,Xã Trảng Bom,Xã,75,Tỉnh Đồng Nai
26254,Xã Bàu Hàm,Xã,75,Tỉnh Đồng Nai
26278,Xã Bình Minh,Xã,75,Tỉnh Đồng Nai
26281,Xã Hưng Thịnh,Xã,75,Tỉnh Đồng Nai
26296,Xã An Viễn,Xã,75,Tỉnh Đồng Nai
26299,Xã Thống Nhất,Xã,75,Tỉnh Đồng Nai
26311,Xã Gia Kiệm,Xã,75,Tỉnh Đồng Nai
26326,Xã Dầu Giây,Xã,75,Tỉnh Đồng Nai
26332,Xã Xuân Quế,Xã,75,Tỉnh Đồng Nai
26341,Xã Cẩm Mỹ,Xã,75,Tỉnh Đồng Nai
26347,Xã Xuân Đường,Xã,75,Tỉnh Đồng Nai
26359,Xã Xuân Đông,Xã,75,Tỉnh Đồng Nai
26362,Xã Sông Ray,Xã,75,Tỉnh Đồng Nai
26368,Xã Long Thành,Xã,75,Tỉnh Đồng Nai
26374,Phường Tam Phước,Phường,75,Tỉnh Đồng Nai
26377,Phường Phước Tân,Phường,75,Tỉnh Đồng Nai
26380,Phường Long Hưng,Phường,75,Tỉnh Đồng Nai
26383,Xã An Phước,Xã,75,Tỉnh Đồng Nai
26389,Xã Bình An,Xã,75,Tỉnh Đồng Nai
26413,Xã Long Phước,Xã,75,Tỉnh Đồng Nai
26422,Xã Phước Thái,Xã,75,Tỉnh Đồng Nai
26425,Xã Xuân Lộc,Xã,75,Tỉnh Đồng Nai
26428,Xã Xuân Bắc,Xã,75,Tỉnh Đồng Nai
26434,Xã Xuân Thành,Xã,75,Tỉnh Đồng Nai
26446,Xã Xuân Hòa,Xã,75,Tỉnh Đồng Nai
26458,Xã Xuân Phú,Xã,75,Tỉnh Đồng Nai
26461,Xã Xuân Định,Xã,75,Tỉnh Đồng Nai
26485,Xã Nhơn Trạch,Xã,75,Tỉnh Đồng Nai
26491,Xã Đại Phước,Xã,75,Tỉnh Đồng Nai
26503,Xã Phước An,Xã,75,Tỉnh Đồng Nai
25747,Phường Thủ Dầu Một,Phường,79,Thành phố Hồ Chí Minh
25750,Phường Phú Lợi,Phường,79,Thành phố Hồ Chí Minh
25760,Phường Bình Dương,Phường,79,Thành phố Hồ Chí Minh
25768,Phường Phú An,Phường,79,Thành phố Hồ Chí Minh
25771,Phường Chánh Hiệp,Phường,79,Thành phố Hồ Chí Minh
25777,Xã Dầu Tiếng,Xã,79,Thành phố Hồ Chí Minh
25780,Xã Minh Thạnh,Xã,79,Thành phố Hồ Chí Minh
25792,Xã Long Hòa,Xã,79,Thành phố Hồ Chí Minh
25807,Xã Thanh An,Xã,79,Thành phố Hồ Chí Minh
25813,Phường Bến Cát,Phường,79,Thành phố Hồ Chí Minh
25819,Xã Trừ Văn Thố,Xã,79,Thành phố Hồ Chí Minh
25822,Xã Bàu Bàng,Xã,79,Thành phố Hồ Chí Minh
25837,Phường Chánh Phú Hòa,Phường,79,Thành phố Hồ Chí Minh
25840,Phường Long Nguyên,Phường,79,Thành phố Hồ Chí Minh
25843,Phường Tây Nam,Phường,79,Thành phố Hồ Chí Minh
25846,Phường Thới Hòa,Phường,79,Thành phố Hồ Chí Minh
25849,Phường Hòa Lợi,Phường,79,Thành phố Hồ Chí Minh
25858,Xã Phú Giáo,Xã,79,Thành phố Hồ Chí Minh
25864,Xã Phước Thành,Xã,79,Thành phố Hồ Chí Minh
25867,Xã An Long,Xã,79,Thành phố Hồ Chí Minh
25882,Xã Phước Hòa,Xã,79,Thành phố Hồ Chí Minh
25888,Phường Tân Uyên,Phường,79,Thành phố Hồ Chí Minh
25891,Phường Tân Khánh,Phường,79,Thành phố Hồ Chí Minh
25906,Xã Bắc Tân Uyên,Xã,79,Thành phố Hồ Chí Minh
25909,Xã Thường Tân,Xã,79,Thành phố Hồ Chí Minh
25912,Phường Vĩnh Tân,Phường,79,Thành phố Hồ Chí Minh
25915,Phường Bình Cơ,Phường,79,Thành phố Hồ Chí Minh
25920,Phường Tân Hiệp,Phường,79,Thành phố Hồ Chí Minh
25942,Phường Dĩ An,Phường,79,Thành phố Hồ Chí Minh
25945,Phường Tân Đông Hiệp,Phường,79,Thành phố Hồ Chí Minh
25951,Phường Đông Hòa,Phường,79,Thành phố Hồ Chí Minh
25966,Phường Lái Thiêu,Phường,79,Thành phố Hồ Chí Minh
25969,Phường Thuận Giao,Phường,79,Thành phố Hồ Chí Minh
25975,Phường An Phú,Phường,79,Thành phố Hồ Chí Minh
25978,Phường Thuận An,Phường,79,Thành phố Hồ Chí Minh
25987,Phường Bình Hòa,Phường,79,Thành phố Hồ Chí Minh
26506,Phường Vũng Tàu,Phường,79,Thành phố Hồ Chí Minh
26526,Phường Tam Thắng,Phường,79,Thành phố Hồ Chí Minh
26536,Phường Rạch Dừa,Phường,79,Thành phố Hồ Chí Minh
26542,Phường Phước Thắng,Phường,79,Thành phố Hồ Chí Minh
26545,Xã Long Sơn,Xã,79,Thành phố Hồ Chí Minh
26560,Phường Bà Rịa,Phường,79,Thành phố Hồ Chí Minh
26566,Phường Long Hương,Phường,79,Thành phố Hồ Chí Minh
26572,Phường Tam Long,Phường,79,Thành phố Hồ Chí Minh
26575,Xã Ngãi Giao,Xã,79,Thành phố Hồ Chí Minh
26584,Xã Xuân Sơn,Xã,79,Thành phố Hồ Chí Minh
26590,Xã Bình Giã,Xã,79,Thành phố Hồ Chí Minh
26596,Xã Châu Đức,Xã,79,Thành phố Hồ Chí Minh
26608,Xã Kim Long,Xã,79,Thành phố Hồ Chí Minh
26617,Xã Nghĩa Thành,Xã,79,Thành phố Hồ Chí Minh
26620,Xã Hồ Tràm,Xã,79,Thành phố Hồ Chí Minh
26632,Xã Xuyên Mộc,Xã,79,Thành phố Hồ Chí Minh
26638,Xã Bàu Lâm,Xã,79,Thành phố Hồ Chí Minh
26641,Xã Hòa Hội,Xã,79,Thành phố Hồ Chí Minh
26647,Xã Hòa Hiệp,Xã,79,Thành phố Hồ Chí Minh
26656,Xã Bình Châu,Xã,79,Thành phố Hồ Chí Minh
26659,Xã Long Điền,Xã,79,Thành phố Hồ Chí Minh
26662,Xã Long Hải,Xã,79,Thành phố Hồ Chí Minh
26680,Xã Đất Đỏ,Xã,79,Thành phố Hồ Chí Minh
26686,Xã Phước Hải,Xã,79,Thành phố Hồ Chí Minh
26704,Phường Phú Mỹ,Phường,79,Thành phố Hồ Chí Minh
26710,Phường Tân Hải,Phường,79,Thành phố Hồ Chí Minh
26713,Phường Tân Phước,Phường,79,Thành phố Hồ Chí Minh
26725,Phường Tân Thành,Phường,79,Thành phố Hồ Chí Minh
26728,Xã Châu Pha,Xã,79,Thành phố Hồ Chí Minh
26732,Đặc khu Côn Đảo,Đặc khu,79,Thành phố Hồ Chí Minh
26737,Phường Tân Định,Phường,79,Thành phố Hồ Chí Minh
26740,Phường Sài Gòn,Phường,79,Thành phố Hồ Chí Minh
26743,Phường Bến Thành,Phường,79,Thành phố Hồ Chí Minh
26758,Phường Cầu Ông Lãnh,Phường,79,Thành phố Hồ Chí Minh
26767,Phường An Phú Đông,Phường,79,Thành phố Hồ Chí Minh
26773,Phường Thới An,Phường,79,Thành phố Hồ Chí Minh
26782,Phường Tân Thới Hiệp,Phường,79,Thành phố Hồ Chí Minh
26785,Phường Trung Mỹ Tây,Phường,79,Thành phố Hồ Chí Minh
26791,Phường Đông Hưng Thuận,Phường,79,Thành phố Hồ Chí Minh
26800,Phường Linh Xuân,Phường,79,Thành phố Hồ Chí Minh
26803,Phường Tam Bình,Phường,79,Thành phố Hồ Chí Minh
26809,Phường Hiệp Bình,Phường,79,Thành phố Hồ Chí Minh
26824,Phường Thủ Đức,Phường,79,Thành phố Hồ Chí Minh
26833,Phường Long Bình,Phường,79,Thành phố Hồ Chí Minh
26842,Phường Tăng Nhơn Phú,Phường,79,Thành phố Hồ Chí Minh
26848,Phường Phước Long,Phường,79,Thành phố Hồ Chí Minh
26857,Phường Long Phước,Phường,79,Thành phố Hồ Chí Minh
26860,Phường Long Trường,Phường,79,Thành phố Hồ Chí Minh
26876,Phường An Nhơn,Phường,79,Thành phố Hồ Chí Minh
26878,Phường An Hội Đông,Phường,79,Thành phố Hồ Chí Minh
26882,Phường An Hội Tây,Phường,79,Thành phố Hồ Chí Minh
26884,Phường Gò Vấp,Phường,79,Thành phố Hồ Chí Minh
26890,Phường Hạnh Thông,Phường,79,Thành phố Hồ Chí Minh
26898,Phường Thông Tây Hội,Phường,79,Thành phố Hồ Chí Minh
26905,Phường Bình Lợi Trung,Phường,79,Thành phố Hồ Chí Minh
26911,Phường Bình Quới,Phường,79,Thành phố Hồ Chí Minh
26929,Phường Bình Thạnh,Phường,79,Thành phố Hồ Chí Minh
26944,Phường Gia Định,Phường,79,Thành phố Hồ Chí Minh
26956,Phường Thạnh Mỹ Tây,Phường,79,Thành phố Hồ Chí Minh
26968,Phường Tân Sơn Nhất,Phường,79,Thành phố Hồ Chí Minh
26977,Phường Tân Sơn Hòa,Phường,79,Thành phố Hồ Chí Minh
26983,Phường Bảy Hiền,Phường,79,Thành phố Hồ Chí Minh
26995,Phường Tân Hòa,Phường,79,Thành phố Hồ Chí Minh
27004,Phường Tân Bình,Phường,79,Thành phố Hồ Chí Minh
27007,Phường Tân Sơn,Phường,79,Thành phố Hồ Chí Minh
27013,Phường Tây Thạnh,Phường,79,Thành phố Hồ Chí Minh
27019,Phường Tân Sơn Nhì,Phường,79,Thành phố Hồ Chí Minh
27022,Phường Phú Thọ Hòa,Phường,79,Thành phố Hồ Chí Minh
27028,Phường Phú Thạnh,Phường,79,Thành phố Hồ Chí Minh
27031,Phường Tân Phú,Phường,79,Thành phố Hồ Chí Minh
27043,Phường Đức Nhuận,Phường,79,Thành phố Hồ Chí Minh
27058,Phường Cầu Kiệu,Phường,79,Thành phố Hồ Chí Minh
27073,Phường Phú Nhuận,Phường,79,Thành phố Hồ Chí Minh
27094,Phường An Khánh,Phường,79,Thành phố Hồ Chí Minh
27097,Phường Bình Trưng,Phường,79,Thành phố Hồ Chí Minh
27112,Phường Cát Lái,Phường,79,Thành phố Hồ Chí Minh
27139,Phường Xuân Hòa,Phường,79,Thành phố Hồ Chí Minh
27142,Phường Nhiêu Lộc,Phường,79,Thành phố Hồ Chí Minh
27154,Phường Bàn Cờ,Phường,79,Thành phố Hồ Chí Minh
27163,Phường Hòa Hưng,Phường,79,Thành phố Hồ Chí Minh
27169,Phường Diên Hồng,Phường,79,Thành phố Hồ Chí Minh
27190,Phường Vườn Lài,Phường,79,Thành phố Hồ Chí Minh
27211,Phường Hòa Bình,Phường,79,Thành phố Hồ Chí Minh
27226,Phường Phú Thọ,Phường,79,Thành phố Hồ Chí Minh
27232,Phường Bình Thới,Phường,79,Thành phố Hồ Chí Minh
27238,Phường Minh Phụng,Phường,79,Thành phố Hồ Chí Minh
27259,Phường Xóm Chiếu,Phường,79,Thành phố Hồ Chí Minh
27265,Phường Khánh Hội,Phường,79,Thành phố Hồ Chí Minh
27286,Phường Vĩnh Hội,Phường,79,Thành phố Hồ Chí Minh
27301,Phường Chợ Quán,Phường,79,Thành phố Hồ Chí Minh
27316,Phường An Đông,Phường,79,Thành phố Hồ Chí Minh
27343,Phường Chợ Lớn,Phường,79,Thành phố Hồ Chí Minh
27349,Phường Phú Lâm,Phường,79,Thành phố Hồ Chí Minh
27364,Phường Bình Phú,Phường,79,Thành phố Hồ Chí Minh
27367,Phường Bình Tây,Phường,79,Thành phố Hồ Chí Minh
27373,Phường Bình Tiên,Phường,79,Thành phố Hồ Chí Minh
27418,Phường Chánh Hưng,Phường,79,Thành phố Hồ Chí Minh
27424,Phường Bình Đông,Phường,79,Thành phố Hồ Chí Minh
27427,Phường Phú Định,Phường,79,Thành phố Hồ Chí Minh
27439,Phường Bình Hưng Hòa,Phường,79,Thành phố Hồ Chí Minh
27442,Phường Bình Tân,Phường,79,Thành phố Hồ Chí Minh
27448,Phường Bình Trị Đông,Phường,79,Thành phố Hồ Chí Minh
27457,Phường Tân Tạo,Phường,79,Thành phố Hồ Chí Minh
27460,Phường An Lạc,Phường,79,Thành phố Hồ Chí Minh
27475,Phường Tân Hưng,Phường,79,Thành phố Hồ Chí Minh
27478,Phường Tân Thuận,Phường,79,Thành phố Hồ Chí Minh
27484,Phường Phú Thuận,Phường,79,Thành phố Hồ Chí Minh
27487,Phường Tân Mỹ,Phường,79,Thành phố Hồ Chí Minh
27496,Xã Tân An Hội,Xã,79,Thành phố Hồ Chí Minh
27508,Xã An Nhơn Tây,Xã,79,Thành phố Hồ Chí Minh
27511,Xã Nhuận Đức,Xã,79,Thành phố Hồ Chí Minh
27526,Xã Thái Mỹ,Xã,79,Thành phố Hồ Chí Minh
27541,Xã Phú Hòa Đông,Xã,79,Thành phố Hồ Chí Minh
27544,Xã Bình Mỹ,Xã,79,Thành phố Hồ Chí Minh
27553,Xã Củ Chi,Xã,79,Thành phố Hồ Chí Minh
27559,Xã Hóc Môn,Xã,79,Thành phố Hồ Chí Minh
27568,Xã Đông Thạnh,Xã,79,Thành phố Hồ Chí Minh
27577,Xã Xuân Thới Sơn,Xã,79,Thành phố Hồ Chí Minh
27592,Xã Bà Điểm,Xã,79,Thành phố Hồ Chí Minh
27595,Xã Tân Nhựt,Xã,79,Thành phố Hồ Chí Minh
27601,Xã Vĩnh Lộc,Xã,79,Thành phố Hồ Chí Minh
27604,Xã Tân Vĩnh Lộc,Xã,79,Thành phố Hồ Chí Minh
27610,Xã Bình Lợi,Xã,79,Thành phố Hồ Chí Minh
27619,Xã Bình Hưng,Xã,79,Thành phố Hồ Chí Minh
27628,Xã Hưng Long,Xã,79,Thành phố Hồ Chí Minh
27637,Xã Bình Chánh,Xã,79,Thành phố Hồ Chí Minh
27655,Xã Nhà Bè,Xã,79,Thành phố Hồ Chí Minh
27658,Xã Hiệp Phước,Xã,79,Thành phố Hồ Chí Minh
27664,Xã Cần Giờ,Xã,79,Thành phố Hồ Chí Minh
27667,Xã Bình Khánh,Xã,79,Thành phố Hồ Chí Minh
27673,Xã An Thới Đông,Xã,79,Thành phố Hồ Chí Minh
27676,Xã Thạnh An,Xã,79,Thành phố Hồ Chí Minh
25459,Phường Tân Ninh,Phường,80,Tỉnh Tây Ninh
25480,Phường Bình Minh,Phường,80,Tỉnh Tây Ninh
25486,Xã Tân Biên,Xã,80,Tỉnh Tây Ninh
25489,Xã Tân Lập,Xã,80,Tỉnh Tây Ninh
25498,Xã Thạnh Bình,Xã,80,Tỉnh Tây Ninh
25510,Xã Trà Vong,Xã,80,Tỉnh Tây Ninh
25516,Xã Tân Châu,Xã,80,Tỉnh Tây Ninh
25522,Xã Tân Đông,Xã,80,Tỉnh Tây Ninh
25525,Xã Tân Hội,Xã,80,Tỉnh Tây Ninh
25531,Xã Tân Hòa,Xã,80,Tỉnh Tây Ninh
25534,Xã Tân Thành,Xã,80,Tỉnh Tây Ninh
25549,Xã Tân Phú,Xã,80,Tỉnh Tây Ninh
25552,Xã Dương Minh Châu,Xã,80,Tỉnh Tây Ninh
25567,Phường Ninh Thạnh,Phường,80,Tỉnh Tây Ninh
25573,Xã Cầu Khởi,Xã,80,Tỉnh Tây Ninh
25579,Xã Lộc Ninh,Xã,80,Tỉnh Tây Ninh
25585,Xã Châu Thành,Xã,80,Tỉnh Tây Ninh
25588,Xã Hảo Đước  ,Xã,80,Tỉnh Tây Ninh
25591,Xã Phước Vinh,Xã,80,Tỉnh Tây Ninh
25606,Xã Hòa Hội,Xã,80,Tỉnh Tây Ninh
25621,Xã Ninh Điền,Xã,80,Tỉnh Tây Ninh
25630,Phường Long Hoa,Phường,80,Tỉnh Tây Ninh
25633,Phường Thanh Điền,Phường,80,Tỉnh Tây Ninh
25645,Phường Hòa Thành,Phường,80,Tỉnh Tây Ninh
25654,Phường Gò Dầu,Phường,80,Tỉnh Tây Ninh
25657,Xã Thạnh Đức,Xã,80,Tỉnh Tây Ninh
25663,Xã Phước Thạnh,Xã,80,Tỉnh Tây Ninh
25666,Xã Truông Mít,Xã,80,Tỉnh Tây Ninh
25672,Phường Gia Lộc,Phường,80,Tỉnh Tây Ninh
25681,Xã Bến Cầu,Xã,80,Tỉnh Tây Ninh
25684,Xã Long Chữ,Xã,80,Tỉnh Tây Ninh
25702,Xã Long Thuận,Xã,80,Tỉnh Tây Ninh
25708,Phường Trảng Bàng,Phường,80,Tỉnh Tây Ninh
25711,Xã Hưng Thuận,Xã,80,Tỉnh Tây Ninh
25729,Xã Phước Chỉ,Xã,80,Tỉnh Tây Ninh
25732,Phường An Tịnh,Phường,80,Tỉnh Tây Ninh
27694,Phường Long An,Phường,80,Tỉnh Tây Ninh
27712,Phường Tân An,Phường,80,Tỉnh Tây Ninh
27715,Phường Khánh Hậu ,Phường,80,Tỉnh Tây Ninh
27721,Xã Tân Hưng,Xã,80,Tỉnh Tây Ninh
27727,Xã Hưng Điền,Xã,80,Tỉnh Tây Ninh
27736,Xã Vĩnh Thạnh,Xã,80,Tỉnh Tây Ninh
27748,Xã Vĩnh Châu,Xã,80,Tỉnh Tây Ninh
27757,Xã Vĩnh Hưng,Xã,80,Tỉnh Tây Ninh
27763,Xã Khánh Hưng,Xã,80,Tỉnh Tây Ninh
27775,Xã Tuyên Bình,Xã,80,Tỉnh Tây Ninh
27787,Phường Kiến Tường,Phường,80,Tỉnh Tây Ninh
27793,Xã Bình Hiệp,Xã,80,Tỉnh Tây Ninh
27811,Xã Bình Hòa,Xã,80,Tỉnh Tây Ninh
27817,Xã Tuyên Thạnh,Xã,80,Tỉnh Tây Ninh
27823,Xã Mộc Hóa,Xã,80,Tỉnh Tây Ninh
27826,Xã Tân Thạnh,Xã,80,Tỉnh Tây Ninh
27838,Xã Nhơn Hòa Lập,Xã,80,Tỉnh Tây Ninh
27841,Xã Hậu Thạnh,Xã,80,Tỉnh Tây Ninh
27856,Xã Nhơn Ninh,Xã,80,Tỉnh Tây Ninh
27865,Xã Thạnh Hóa,Xã,80,Tỉnh Tây Ninh
27868,Xã Bình Thành,Xã,80,Tỉnh Tây Ninh
27877,Xã Thạnh Phước,Xã,80,Tỉnh Tây Ninh
27889,Xã Tân Tây,Xã,80,Tỉnh Tây Ninh
27898,Xã Đông Thành,Xã,80,Tỉnh Tây Ninh
27907,Xã Mỹ Quý,Xã,80,Tỉnh Tây Ninh
27925,Xã Đức Huệ,Xã,80,Tỉnh Tây Ninh
27931,Xã Hậu Nghĩa,Xã,80,Tỉnh Tây Ninh
27937,Xã Đức Hòa,Xã,80,Tỉnh Tây Ninh
27943,Xã An Ninh,Xã,80,Tỉnh Tây Ninh
27952,Xã Hiệp Hòa,Xã,80,Tỉnh Tây Ninh
27964,Xã Đức Lập,Xã,80,Tỉnh Tây Ninh
27976,Xã Mỹ Hạnh,Xã,80,Tỉnh Tây Ninh
27979,Xã Hòa Khánh,Xã,80,Tỉnh Tây Ninh
27991,Xã Bến Lức,Xã,80,Tỉnh Tây Ninh
27994,Xã Thạnh Lợi,Xã,80,Tỉnh Tây Ninh
28003,Xã Lương Hòa,Xã,80,Tỉnh Tây Ninh
28015,Xã Bình Đức,Xã,80,Tỉnh Tây Ninh
28018,Xã Mỹ Yên,Xã,80,Tỉnh Tây Ninh
28036,Xã Thủ Thừa,Xã,80,Tỉnh Tây Ninh
28051,Xã Mỹ Thạnh,Xã,80,Tỉnh Tây Ninh
28066,Xã Mỹ An,Xã,80,Tỉnh Tây Ninh
28072,Xã Tân Long,Xã,80,Tỉnh Tây Ninh
28075,Xã Tân Trụ,Xã,80,Tỉnh Tây Ninh
28087,Xã Nhựt Tảo,Xã,80,Tỉnh Tây Ninh
28093,Xã Vàm Cỏ,Xã,80,Tỉnh Tây Ninh
28108,Xã Cần Đước,Xã,80,Tỉnh Tây Ninh
28114,Xã Rạch Kiến,Xã,80,Tỉnh Tây Ninh
28126,Xã Long Cang,Xã,80,Tỉnh Tây Ninh
28132,Xã Mỹ Lệ,Xã,80,Tỉnh Tây Ninh
28138,Xã Tân Lân,Xã,80,Tỉnh Tây Ninh
28144,Xã Long Hựu,Xã,80,Tỉnh Tây Ninh
28159,Xã Cần Giuộc,Xã,80,Tỉnh Tây Ninh
28165,Xã Phước Lý,Xã,80,Tỉnh Tây Ninh
28177,Xã Mỹ Lộc,Xã,80,Tỉnh Tây Ninh
28201,Xã Phước Vĩnh Tây,Xã,80,Tỉnh Tây Ninh
28207,Xã Tân Tập,Xã,80,Tỉnh Tây Ninh
28210,Xã Tầm Vu,Xã,80,Tỉnh Tây Ninh
28222,Xã Vĩnh Công,Xã,80,Tỉnh Tây Ninh
28225,Xã Thuận Mỹ,Xã,80,Tỉnh Tây Ninh
28243,Xã An Lục Long,Xã,80,Tỉnh Tây Ninh
28249,Phường Đạo Thạnh,Phường,82,Tỉnh Đồng Tháp
28261,Phường Mỹ Tho,Phường,82,Tỉnh Đồng Tháp
28270,Phường Thới Sơn,Phường,82,Tỉnh Đồng Tháp
28273,Phường Mỹ Phong,Phường,82,Tỉnh Đồng Tháp
28285,Phường Trung An,Phường,82,Tỉnh Đồng Tháp
28297,Phường Long Thuận,Phường,82,Tỉnh Đồng Tháp
28306,Phường Gò Công,Phường,82,Tỉnh Đồng Tháp
28315,Phường Bình Xuân,Phường,82,Tỉnh Đồng Tháp
28321,Xã Tân Phước 1,Xã,82,Tỉnh Đồng Tháp
28327,Xã Tân Phước 2,Xã,82,Tỉnh Đồng Tháp
28336,Xã Hưng Thạnh,Xã,82,Tỉnh Đồng Tháp
28345,Xã Tân Phước 3,Xã,82,Tỉnh Đồng Tháp
